Provider,Region,Payment Status,Payment Channel,Provider Message,Payment Date,,,,,,,,,,,,,,
cellulant,Kenya,abandoned,mobile_money,You will receive a prompt on your mobile number 254721232015 to authorize a payment of KES 697.1 for SPOTFLOW,2025-11-28T12:04:07Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T12:03:47Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T12:01:29Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:56:45Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:52:34Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:51:14Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T11:40:22Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:40:19Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:34:19Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:29:07Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:24:33Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:23:08Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T11:22:45Z,,,,,,,,,,,,,,
hubtel,Ghana,cancelled,mobile_money,Please enter the one time password sent to your phone,2025-11-28T11:22:35Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:21:51Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T11:18:07Z,,,,,,,,,,,,,,
paystack,Ghana,successful,card,,2025-11-28T11:16:55Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T11:16:35Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:13:17Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T11:11:01Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:05:47Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:03:29Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:02:39Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:01:38Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T11:00:56Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:00:26Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T11:00:17Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T10:58:17Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T10:57:11Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T10:46:18Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,50,USD,1499.85,paystack,Nigeria,eribadavid8@gmail.com,abandoned,9932039952,bank_transfer,LIVE,No transfer received,,,2025-11-28T10:39:11Z
interswitch,Nigeria,failed,card,Error processing payment,2025-11-28T10:38:15Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T10:38:01Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T10:37:10Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T10:36:53Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,incorrect amount sent,2025-11-28T10:35:13Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T10:33:49Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T10:33:09Z,,,,,,,,,,,,,,
paystack,Ghana,successful,card,,2025-11-28T10:32:02Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T10:28:20Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Merchant is not enabled for international transactions.,2025-11-28T10:26:05Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,abandoned,mobile_money,Payment abandoned after being pending for more than 1 hours,2025-11-28T10:22:29Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T10:22:26Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T10:14:43Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T10:11:54Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T10:10:14Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T10:10:07Z,,,,,,,,,,,,,,
interswitch,Nigeria,failed,card,Error processing payment,2025-11-28T10:08:40Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T10:07:58Z,,,,,,,,,,,,,,
hubtel,Ghana,cancelled,mobile_money,Please enter the one time password sent to your phone,2025-11-28T10:05:18Z,,,,,,,,,,,,,,
interswitch,Nigeria,failed,card,Error processing payment,2025-11-28T10:05:12Z,,,,,,,,,,,,,,
paystack,Ghana,failed,card,Expired card,2025-11-28T10:03:05Z,,,,,,,,,,,,,,
interswitch,Nigeria,failed,card,Error processing payment,2025-11-28T10:02:32Z,,,,,,,,,,,,,,
interswitch,Nigeria,failed,card,Error processing payment,2025-11-28T10:00:32Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T09:56:43Z,,,,,,,,,,,,,,
interswitch,Nigeria,failed,card,Please enter your pin,2025-11-28T09:51:38Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T09:49:49Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T09:48:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:46:49Z,,,,,,,,,,,,,,
ozow,South Africa,failed,eft,,2025-11-28T09:44:44Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T09:44:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:42:22Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T09:41:37Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Request to Generate Token is Successful,2025-11-28T09:41:18Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-28T09:38:20Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T09:35:53Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:35:52Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:34:48Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T09:33:19Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:32:20Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T09:29:31Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:28:12Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:26:19Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:24:57Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:24:56Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:24:02Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T09:23:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:22:30Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:21:51Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:18:16Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:15:01Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:13:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:10:50Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:09:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:08:35Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T09:07:45Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-28T09:05:49Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T09:02:23Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T09:00:39Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:59:38Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:58:33Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T08:54:07Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:49:19Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T08:44:03Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T08:41:10Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T08:38:36Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:36:38Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T08:36:00Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T08:33:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:26:07Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:24:20Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:22:16Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:20:06Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:19:24Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T08:19:04Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:07:34Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:06:33Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:06:12Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T08:01:06Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T08:01:06Z,,,,,,,,,,,,,,
ozow,South Africa,failed,eft,,2025-11-28T08:01:03Z,,,,,,,,,,,,,,
ozow,South Africa,failed,eft,,2025-11-28T08:00:20Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T08:00:18Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:59:34Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T07:55:43Z,,,,,,,,,,,,,,
paystack,Nigeria,cancelled,card,Kindly enter the OTP sent to +23490***074,2025-11-28T07:54:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:52:24Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T07:49:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:49:10Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:44:20Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:44:02Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:40:37Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-28T07:39:27Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:37:49Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,successful,mobile_money,Payment completed,2025-11-28T07:35:40Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:28:17Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:24:14Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:23:39Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:23:31Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:22:56Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:22:06Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,failed,mobile_money,PROVIDER_FAILED,2025-11-28T07:20:45Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:17:58Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T07:16:58Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T07:16:12Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-28T07:15:50Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:15:41Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:15:13Z,,,,,,,,,,,,,,
paystack,Ghana,successful,card,,2025-11-28T07:15:13Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:15:07Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:14:23Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:11:35Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T07:10:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:10:13Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,Didn't get a response,2025-11-28T07:09:22Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:08:24Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T07:07:19Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T07:07:16Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,failed,mobile_money,PROVIDER_FAILED,2025-11-28T06:56:02Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:48:06Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:45:05Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T06:43:46Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:43:23Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:24:41Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:24:26Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:23:07Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Merchant is not enabled for international transactions.,2025-11-28T06:18:27Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:17:52Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T06:17:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:16:51Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:15:43Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,abandoned,mobile_money,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:15:34Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:12:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:11:43Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T06:05:39Z,,,,,,,,,,,,,,
paystack,Ghana,abandoned,card,,2025-11-28T06:02:38Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T06:00:32Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T06:00:10Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T05:52:36Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T05:47:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T05:45:52Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T05:30:08Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,150,USD,12.63,hubtel,Ghana,i172617367@gmail.com,failed,,mobile_money,LIVE,Please enter the one time password sent to your phone,,,2025-11-28T04:50:24Z
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T04:43:00Z,,,,,,,,,,,,,,
hubtel,Ghana,cancelled,mobile_money,Please enter the one time password sent to your phone,2025-11-28T04:34:09Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T04:32:07Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T04:30:15Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T04:16:31Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T04:15:54Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T04:10:30Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T03:46:47Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T03:46:11Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T03:26:55Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Request to Generate Token is Successful,2025-11-28T03:23:35Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T03:21:31Z,,,,,,,,,,,,,,
hubtel,Ghana,cancelled,mobile_money,Please enter the one time password sent to your phone,2025-11-28T03:19:09Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T03:03:38Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T03:01:55Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T02:59:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T02:55:24Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-28T02:53:38Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:45:48Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:45:23Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:39:04Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,10,USD,1499.85,spotflow_accounts,Nigeria,jecintakanayo1@gmail.com,successful,1498822958,bank_transfer,LIVE,successful,,,2025-11-28T02:32:22Z
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:27:38Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:26:20Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:25:22Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T02:22:15Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:10:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:09:59Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:08:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:01:26Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T02:00:44Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:52:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:44:08Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T01:42:20Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T01:38:30Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T01:15:57Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:14:13Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:12:35Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:11:14Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:09:57Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:08:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T01:06:54Z,,,,,,,,,,,,,,
